Source,Target,Type,Weight,Relationship
82,98,directed,1,[r:RETWEETS]
1233,4,directed,1,[m:MENTIONS]
1233,4,directed,1,[q:QUOTES]
1233,4,directed,1,[r:RETWEETS]
1234,607,directed,1,[m:MENTIONS]
1234,37,directed,1,[m:MENTIONS]
1235,18,directed,1,[m:MENTIONS]
1235,18,directed,1,[r:RETWEETS]
1236,4,directed,1,[m:MENTIONS]
1236,4,directed,1,[q:QUOTES]
1236,4,directed,1,[r:RETWEETS]
1237,1238,directed,1,[m:MENTIONS]
1237,1238,directed,1,[r:RETWEETS]
986,4,directed,1,[q:QUOTES]
963,1239,directed,1,[m:MENTIONS]
963,1240,directed,1,[m:MENTIONS]
963,1241,directed,1,[m:MENTIONS]
15,1242,directed,1,[m:MENTIONS]
1048,1243,directed,1,[m:MENTIONS]
1244,57,directed,1,[q:QUOTES]
1228,18,directed,1,[m:MENTIONS]
1228,18,directed,1,[r:RETWEETS]
1232,4,directed,1,[q:QUOTES]
133,580,directed,1,[m:MENTIONS]
133,580,directed,1,[r:RETWEETS]
1245,4,directed,1,[m:MENTIONS]
1245,4,directed,1,[r:RETWEETS]
1246,20,directed,1,[m:MENTIONS]
1246,20,directed,1,[r:RETWEETS]
1247,241,directed,1,[m:MENTIONS]
1247,241,directed,1,[r:RETWEETS]
1248,20,directed,1,[m:MENTIONS]
1248,20,directed,1,[r:RETWEETS]
958,20,directed,1,[m:MENTIONS]
958,20,directed,1,[r:RETWEETS]
15,97,directed,1,[m:MENTIONS]
15,1064,directed,1,[m:MENTIONS]
1249,20,directed,1,[m:MENTIONS]
1249,20,directed,1,[r:RETWEETS]
1250,6,directed,1,[m:MENTIONS]
1251,1101,directed,1,[m:MENTIONS]
1251,1101,directed,1,[r:RETWEETS]
1252,20,directed,1,[m:MENTIONS]
1252,20,directed,1,[r:RETWEETS]
769,32,directed,1,[m:MENTIONS]
1222,967,directed,1,[q:QUOTES]
1253,4,directed,1,[m:MENTIONS]
1253,4,directed,1,[q:QUOTES]
1253,4,directed,1,[r:RETWEETS]
15,1054,directed,1,[m:MENTIONS]
15,1055,directed,1,[m:MENTIONS]
1043,571,directed,1,[m:MENTIONS]
1043,572,directed,1,[m:MENTIONS]
1043,571,directed,1,[r:RETWEETS]
1254,18,directed,1,[m:MENTIONS]
1254,18,directed,1,[r:RETWEETS]
1212,98,directed,1,[q:QUOTES]
25,72,directed,1,[r:RETWEETS]
1255,72,directed,1,[m:MENTIONS]
1255,72,directed,1,[q:QUOTES]
1255,72,directed,1,[r:RETWEETS]
13,200,directed,1,[m:MENTIONS]
13,813,directed,1,[m:MENTIONS]
13,200,directed,1,[r:RETWEETS]
133,861,directed,1,[m:MENTIONS]
1256,91,directed,1,[q:QUOTES]
15,1051,directed,1,[m:MENTIONS]
1257,405,directed,1,[m:MENTIONS]
1258,2,directed,1,[m:MENTIONS]
1258,2,directed,1,[r:RETWEETS]
1259,72,directed,1,[m:MENTIONS]
1259,72,directed,1,[q:QUOTES]
1259,72,directed,1,[r:RETWEETS]
13,491,directed,1,[m:MENTIONS]
13,491,directed,1,[r:RETWEETS]
1260,4,directed,1,[m:MENTIONS]
1260,4,directed,1,[q:QUOTES]
1260,4,directed,1,[r:RETWEETS]
1261,107,directed,1,[m:MENTIONS]
1261,107,directed,1,[r:RETWEETS]
1262,72,directed,1,[m:MENTIONS]
1262,72,directed,1,[q:QUOTES]
1262,72,directed,1,[r:RETWEETS]
1263,4,directed,1,[m:MENTIONS]
1263,4,directed,1,[q:QUOTES]
1263,4,directed,1,[r:RETWEETS]
1264,72,directed,1,[m:MENTIONS]
1264,72,directed,1,[q:QUOTES]
1264,72,directed,1,[r:RETWEETS]
1265,72,directed,1,[m:MENTIONS]
1265,72,directed,1,[q:QUOTES]
1265,72,directed,1,[r:RETWEETS]
950,814,directed,1,[m:MENTIONS]
950,814,directed,1,[r:RETWEETS]
1266,4,directed,1,[m:MENTIONS]
1266,4,directed,1,[q:QUOTES]
1266,4,directed,1,[r:RETWEETS]
15,1267,directed,1,[m:MENTIONS]
1268,72,directed,1,[m:MENTIONS]
1268,72,directed,1,[q:QUOTES]
1268,72,directed,1,[r:RETWEETS]
1269,129,directed,1,[q:QUOTES]
1270,72,directed,1,[m:MENTIONS]
1270,72,directed,1,[q:QUOTES]
1270,72,directed,1,[r:RETWEETS]
1271,72,directed,1,[m:MENTIONS]
1271,72,directed,1,[q:QUOTES]
1271,72,directed,1,[r:RETWEETS]
1272,37,directed,1,[m:MENTIONS]
1272,9,directed,1,[m:MENTIONS]
1273,12,directed,1,[m:MENTIONS]
1274,107,directed,1,[m:MENTIONS]
1274,107,directed,1,[r:RETWEETS]
1275,72,directed,1,[m:MENTIONS]
1275,72,directed,1,[q:QUOTES]
1275,72,directed,1,[r:RETWEETS]
1237,1276,directed,1,[m:MENTIONS]
1237,1276,directed,1,[r:RETWEETS]
1277,6,directed,1,[m:MENTIONS]
1277,6,directed,1,[r:RETWEETS]
1278,72,directed,1,[m:MENTIONS]
1278,72,directed,1,[q:QUOTES]
1278,72,directed,1,[r:RETWEETS]
706,72,directed,1,[m:MENTIONS]
706,72,directed,1,[q:QUOTES]
706,72,directed,1,[r:RETWEETS]
15,1279,directed,1,[m:MENTIONS]
1280,72,directed,1,[m:MENTIONS]
1280,72,directed,1,[q:QUOTES]
1280,72,directed,1,[r:RETWEETS]
1281,72,directed,1,[m:MENTIONS]
1281,72,directed,1,[q:QUOTES]
1281,72,directed,1,[r:RETWEETS]
1125,14,directed,1,[m:MENTIONS]
1125,14,directed,1,[r:RETWEETS]
1282,72,directed,1,[m:MENTIONS]
1282,72,directed,1,[q:QUOTES]
1282,72,directed,1,[r:RETWEETS]
1283,1051,directed,1,[m:MENTIONS]
1283,6,directed,1,[m:MENTIONS]
1283,1051,directed,1,[r:RETWEETS]
144,72,directed,1,[q:QUOTES]
1285,6,directed,1,[q:QUOTES]
1286,37,directed,1,[m:MENTIONS]
1286,9,directed,1,[m:MENTIONS]
1063,107,directed,1,[m:MENTIONS]
1063,107,directed,1,[r:RETWEETS]
1287,72,directed,1,[m:MENTIONS]
1287,72,directed,1,[q:QUOTES]
1287,72,directed,1,[r:RETWEETS]
1288,20,directed,1,[m:MENTIONS]
1288,20,directed,1,[r:RETWEETS]
1289,108,directed,1,[m:MENTIONS]
1289,108,directed,1,[r:RETWEETS]
1290,4,directed,1,[m:MENTIONS]
1290,4,directed,1,[q:QUOTES]
1290,4,directed,1,[r:RETWEETS]
1291,6,directed,1,[m:MENTIONS]
1292,1101,directed,1,[q:QUOTES]
15,1047,directed,1,[m:MENTIONS]
15,479,directed,1,[m:MENTIONS]
1293,6,directed,1,[m:MENTIONS]
1293,1294,directed,1,[m:MENTIONS]
561,72,directed,1,[m:MENTIONS]
561,72,directed,1,[q:QUOTES]
561,72,directed,1,[r:RETWEETS]
1295,1296,directed,1,[m:MENTIONS]
1295,1297,directed,1,[m:MENTIONS]
1295,1298,directed,1,[q:QUOTES]
1237,12,directed,1,[m:MENTIONS]
1237,12,directed,1,[r:RETWEETS]
1299,4,directed,1,[m:MENTIONS]
1299,4,directed,1,[q:QUOTES]
1299,4,directed,1,[r:RETWEETS]
1300,72,directed,1,[m:MENTIONS]
1300,72,directed,1,[q:QUOTES]
1300,72,directed,1,[r:RETWEETS]
1125,14,directed,1,[q:QUOTES]
1301,72,directed,1,[m:MENTIONS]
1301,72,directed,1,[q:QUOTES]
1301,72,directed,1,[r:RETWEETS]
1302,129,directed,1,[q:QUOTES]
1303,847,directed,1,[m:MENTIONS]
1303,847,directed,1,[r:RETWEETS]
1304,518,directed,1,[m:MENTIONS]
1304,518,directed,1,[r:RETWEETS]
15,1039,directed,1,[m:MENTIONS]
1305,513,directed,1,[q:QUOTES]
1306,9,directed,1,[m:MENTIONS]
1307,72,directed,1,[m:MENTIONS]
1307,72,directed,1,[q:QUOTES]
1307,72,directed,1,[r:RETWEETS]
1308,20,directed,1,[m:MENTIONS]
1308,20,directed,1,[r:RETWEETS]
1309,72,directed,1,[m:MENTIONS]
1309,72,directed,1,[q:QUOTES]
1309,72,directed,1,[r:RETWEETS]
1225,6,directed,1,[m:MENTIONS]
1311,72,directed,1,[m:MENTIONS]
1311,72,directed,1,[q:QUOTES]
1311,72,directed,1,[r:RETWEETS]
15,1312,directed,1,[m:MENTIONS]
1313,72,directed,1,[m:MENTIONS]
1313,72,directed,1,[q:QUOTES]
1313,72,directed,1,[r:RETWEETS]
1314,4,directed,1,[m:MENTIONS]
1314,4,directed,1,[r:RETWEETS]
1315,72,directed,1,[m:MENTIONS]
1315,72,directed,1,[q:QUOTES]
1315,72,directed,1,[r:RETWEETS]
1316,223,directed,1,[m:MENTIONS]
1316,223,directed,1,[r:RETWEETS]
1304,1317,directed,1,[m:MENTIONS]
1304,1317,directed,1,[r:RETWEETS]
1317,49,directed,1,[m:MENTIONS]
1318,20,directed,1,[m:MENTIONS]
1318,20,directed,1,[r:RETWEETS]
1314,4,directed,1,[q:QUOTES]
1319,72,directed,1,[m:MENTIONS]
1319,72,directed,1,[q:QUOTES]
1319,72,directed,1,[r:RETWEETS]
1320,20,directed,1,[m:MENTIONS]
1320,20,directed,1,[r:RETWEETS]
1321,283,directed,1,[m:MENTIONS]
1321,283,directed,1,[r:RETWEETS]
1322,72,directed,1,[m:MENTIONS]
1322,72,directed,1,[r:RETWEETS]
15,1101,directed,1,[m:MENTIONS]
1323,72,directed,1,[m:MENTIONS]
1323,72,directed,1,[q:QUOTES]
1323,72,directed,1,[r:RETWEETS]
13,778,directed,1,[m:MENTIONS]
1324,72,directed,1,[m:MENTIONS]
1324,72,directed,1,[q:QUOTES]
1324,72,directed,1,[r:RETWEETS]
1325,72,directed,1,[m:MENTIONS]
1325,72,directed,1,[q:QUOTES]
1325,72,directed,1,[r:RETWEETS]
1326,4,directed,1,[m:MENTIONS]
1326,4,directed,1,[q:QUOTES]
1326,4,directed,1,[r:RETWEETS]
1327,107,directed,1,[m:MENTIONS]
1327,107,directed,1,[r:RETWEETS]
1043,1328,directed,1,[m:MENTIONS]
1043,1329,directed,1,[m:MENTIONS]
1043,1328,directed,1,[r:RETWEETS]
1328,1329,directed,1,[m:MENTIONS]
1328,49,directed,1,[m:MENTIONS]
1101,6,directed,1,[m:MENTIONS]
15,1035,directed,1,[m:MENTIONS]
15,1036,directed,1,[m:MENTIONS]
1330,1040,directed,1,[m:MENTIONS]
1330,1040,directed,1,[r:RETWEETS]
1331,72,directed,1,[m:MENTIONS]
1331,72,directed,1,[q:QUOTES]
1331,72,directed,1,[r:RETWEETS]
13,753,directed,1,[m:MENTIONS]
1332,101,directed,1,[m:MENTIONS]
1332,101,directed,1,[r:RETWEETS]
1333,72,directed,1,[m:MENTIONS]
1333,72,directed,1,[q:QUOTES]
1333,72,directed,1,[r:RETWEETS]
1334,4,directed,1,[m:MENTIONS]
1334,4,directed,1,[q:QUOTES]
1334,4,directed,1,[r:RETWEETS]
1335,829,directed,1,[m:MENTIONS]
1336,1337,directed,1,[m:MENTIONS]
1336,6,directed,1,[m:MENTIONS]
1336,1337,directed,1,[r:RETWEETS]
1337,6,directed,1,[m:MENTIONS]
1338,72,directed,1,[m:MENTIONS]
1338,72,directed,1,[q:QUOTES]
1338,72,directed,1,[r:RETWEETS]
1339,72,directed,1,[m:MENTIONS]
1339,72,directed,1,[q:QUOTES]
1339,72,directed,1,[r:RETWEETS]
1340,20,directed,1,[m:MENTIONS]
1340,20,directed,1,[r:RETWEETS]
1341,847,directed,1,[m:MENTIONS]
1341,847,directed,1,[r:RETWEETS]
1342,20,directed,1,[m:MENTIONS]
1342,20,directed,1,[r:RETWEETS]
1343,72,directed,1,[m:MENTIONS]
1343,72,directed,1,[q:QUOTES]
1343,72,directed,1,[r:RETWEETS]
1344,20,directed,1,[m:MENTIONS]
1344,20,directed,1,[r:RETWEETS]
1345,4,directed,1,[m:MENTIONS]
1345,4,directed,1,[q:QUOTES]
1345,4,directed,1,[r:RETWEETS]
1346,72,directed,1,[m:MENTIONS]
1346,72,directed,1,[q:QUOTES]
1346,72,directed,1,[r:RETWEETS]
1347,4,directed,1,[m:MENTIONS]
1347,4,directed,1,[q:QUOTES]
1347,4,directed,1,[r:RETWEETS]
1348,4,directed,1,[m:MENTIONS]
1348,4,directed,1,[q:QUOTES]
1348,4,directed,1,[r:RETWEETS]
1222,905,directed,1,[q:QUOTES]
1322,72,directed,1,[q:QUOTES]
1341,12,directed,1,[m:MENTIONS]
1341,12,directed,1,[r:RETWEETS]
1284,4,directed,1,[m:MENTIONS]
1284,4,directed,1,[q:QUOTES]
1284,4,directed,1,[r:RETWEETS]
15,1025,directed,1,[m:MENTIONS]
15,1026,directed,1,[m:MENTIONS]
1195,1349,directed,1,[m:MENTIONS]
1195,1349,directed,1,[r:RETWEETS]
1350,6,directed,1,[m:MENTIONS]
1350,6,directed,1,[r:RETWEETS]
1341,314,directed,1,[m:MENTIONS]
1341,491,directed,1,[q:QUOTES]
1341,314,directed,1,[r:RETWEETS]
1351,4,directed,1,[m:MENTIONS]
1351,4,directed,1,[r:RETWEETS]
1352,72,directed,1,[m:MENTIONS]
1352,72,directed,1,[r:RETWEETS]
1353,6,directed,1,[m:MENTIONS]
1353,6,directed,1,[r:RETWEETS]
1342,18,directed,1,[m:MENTIONS]
1342,18,directed,1,[r:RETWEETS]
1351,4,directed,1,[q:QUOTES]
1354,72,directed,1,[m:MENTIONS]
1354,72,directed,1,[q:QUOTES]
1354,72,directed,1,[r:RETWEETS]
1355,1356,directed,1,[m:MENTIONS]
1355,1356,directed,1,[r:RETWEETS]
1357,4,directed,1,[m:MENTIONS]
1357,4,directed,1,[q:QUOTES]
1357,4,directed,1,[r:RETWEETS]
1358,72,directed,1,[m:MENTIONS]
1358,72,directed,1,[q:QUOTES]
1358,72,directed,1,[r:RETWEETS]
1359,6,directed,1,[m:MENTIONS]
1360,20,directed,1,[m:MENTIONS]
1360,20,directed,1,[r:RETWEETS]
1361,107,directed,1,[m:MENTIONS]
1361,107,directed,1,[r:RETWEETS]
1362,4,directed,1,[m:MENTIONS]
1362,4,directed,1,[q:QUOTES]
1362,4,directed,1,[r:RETWEETS]
1363,4,directed,1,[m:MENTIONS]
1363,4,directed,1,[r:RETWEETS]
1364,20,directed,1,[m:MENTIONS]
1364,20,directed,1,[r:RETWEETS]
1365,20,directed,1,[m:MENTIONS]
1365,20,directed,1,[r:RETWEETS]
1363,4,directed,1,[q:QUOTES]
1366,6,directed,1,[m:MENTIONS]
1366,6,directed,1,[r:RETWEETS]
1367,6,directed,1,[m:MENTIONS]
1367,6,directed,1,[r:RETWEETS]
1355,108,directed,1,[m:MENTIONS]
1355,108,directed,1,[r:RETWEETS]
1368,72,directed,1,[m:MENTIONS]
1368,72,directed,1,[r:RETWEETS]
1225,1369,directed,1,[m:MENTIONS]
1225,208,directed,1,[m:MENTIONS]
1225,160,directed,1,[m:MENTIONS]
117,1370,directed,1,[q:QUOTES]
1370,117,directed,1,[m:MENTIONS]
960,1295,directed,1,[m:MENTIONS]
960,1296,directed,1,[m:MENTIONS]
960,1297,directed,1,[m:MENTIONS]
960,1298,directed,1,[q:QUOTES]
960,1295,directed,1,[r:RETWEETS]
1371,72,directed,1,[m:MENTIONS]
1371,72,directed,1,[q:QUOTES]
1371,72,directed,1,[r:RETWEETS]
1372,72,directed,1,[m:MENTIONS]
1372,72,directed,1,[q:QUOTES]
1372,72,directed,1,[r:RETWEETS]
1373,72,directed,1,[m:MENTIONS]
1373,72,directed,1,[q:QUOTES]
1373,72,directed,1,[r:RETWEETS]
1374,1375,directed,1,[m:MENTIONS]
1374,63,directed,1,[m:MENTIONS]
1374,6,directed,1,[m:MENTIONS]
1374,1376,directed,1,[m:MENTIONS]
1374,1375,directed,1,[r:RETWEETS]
1375,63,directed,1,[m:MENTIONS]
1375,6,directed,1,[m:MENTIONS]
1375,1376,directed,1,[m:MENTIONS]
1377,72,directed,1,[m:MENTIONS]
1377,72,directed,1,[q:QUOTES]
1377,72,directed,1,[r:RETWEETS]
1033,1378,directed,1,[m:MENTIONS]
1379,72,directed,1,[m:MENTIONS]
1379,72,directed,1,[q:QUOTES]
1379,72,directed,1,[r:RETWEETS]
1380,2,directed,1,[m:MENTIONS]
1380,2,directed,1,[r:RETWEETS]
1381,72,directed,1,[m:MENTIONS]
1381,72,directed,1,[q:QUOTES]
1381,72,directed,1,[r:RETWEETS]
1382,91,directed,1,[q:QUOTES]
1383,37,directed,1,[m:MENTIONS]
1383,37,directed,1,[r:RETWEETS]
1384,20,directed,1,[m:MENTIONS]
1384,20,directed,1,[r:RETWEETS]
1292,1385,directed,1,[m:MENTIONS]
1292,1385,directed,1,[r:RETWEETS]
1386,1387,directed,1,[m:MENTIONS]
1386,50,directed,1,[m:MENTIONS]
1386,1387,directed,1,[r:RETWEETS]
1387,50,directed,1,[m:MENTIONS]
1380,12,directed,1,[m:MENTIONS]
1380,12,directed,1,[r:RETWEETS]
998,223,directed,1,[m:MENTIONS]
998,223,directed,1,[r:RETWEETS]
1388,72,directed,1,[m:MENTIONS]
1388,72,directed,1,[q:QUOTES]
1388,72,directed,1,[r:RETWEETS]
82,115,directed,1,[m:MENTIONS]
82,115,directed,1,[r:RETWEETS]
1321,49,directed,1,[m:MENTIONS]
1321,49,directed,1,[r:RETWEETS]
1389,20,directed,1,[m:MENTIONS]
1389,20,directed,1,[r:RETWEETS]
1390,72,directed,1,[m:MENTIONS]
1390,72,directed,1,[q:QUOTES]
1390,72,directed,1,[r:RETWEETS]
1391,160,directed,1,[m:MENTIONS]
1391,160,directed,1,[r:RETWEETS]
1225,1392,directed,1,[m:MENTIONS]
1389,18,directed,1,[m:MENTIONS]
1389,18,directed,1,[r:RETWEETS]
422,72,directed,1,[m:MENTIONS]
422,72,directed,1,[r:RETWEETS]
960,1256,directed,1,[m:MENTIONS]
960,91,directed,1,[q:QUOTES]
960,1256,directed,1,[r:RETWEETS]
1355,236,directed,1,[m:MENTIONS]
1355,236,directed,1,[r:RETWEETS]
1393,129,directed,1,[q:QUOTES]
1292,1101,directed,1,[m:MENTIONS]
1292,6,directed,1,[m:MENTIONS]
1292,1101,directed,1,[r:RETWEETS]
1394,2,directed,1,[m:MENTIONS]
1394,2,directed,1,[r:RETWEETS]
1395,341,directed,1,[m:MENTIONS]
1395,6,directed,1,[m:MENTIONS]
1395,341,directed,1,[r:RETWEETS]
1396,107,directed,1,[m:MENTIONS]
1396,107,directed,1,[r:RETWEETS]
1396,41,directed,1,[m:MENTIONS]
1396,40,directed,1,[m:MENTIONS]
1396,41,directed,1,[r:RETWEETS]
1397,72,directed,1,[m:MENTIONS]
1397,72,directed,1,[r:RETWEETS]
1398,72,directed,1,[m:MENTIONS]
1398,72,directed,1,[q:QUOTES]
1398,72,directed,1,[r:RETWEETS]
1254,20,directed,1,[m:MENTIONS]
1254,20,directed,1,[r:RETWEETS]
1399,6,directed,1,[m:MENTIONS]
1400,72,directed,1,[m:MENTIONS]
1400,72,directed,1,[q:QUOTES]
1400,72,directed,1,[r:RETWEETS]
1401,72,directed,1,[m:MENTIONS]
1401,72,directed,1,[q:QUOTES]
1401,72,directed,1,[r:RETWEETS]
1402,117,directed,1,[m:MENTIONS]
1402,117,directed,1,[r:RETWEETS]
1403,4,directed,1,[m:MENTIONS]
1403,4,directed,1,[q:QUOTES]
1403,4,directed,1,[r:RETWEETS]
1404,513,directed,1,[q:QUOTES]
1405,72,directed,1,[m:MENTIONS]
1405,72,directed,1,[q:QUOTES]
1405,72,directed,1,[r:RETWEETS]
1406,72,directed,1,[m:MENTIONS]
1406,72,directed,1,[q:QUOTES]
1406,72,directed,1,[r:RETWEETS]
1407,72,directed,1,[m:MENTIONS]
1407,72,directed,1,[q:QUOTES]
1407,72,directed,1,[r:RETWEETS]
1408,72,directed,1,[m:MENTIONS]
1408,72,directed,1,[q:QUOTES]
1408,72,directed,1,[r:RETWEETS]
1409,293,directed,1,[m:MENTIONS]
1409,293,directed,1,[r:RETWEETS]
1410,12,directed,1,[m:MENTIONS]
1410,12,directed,1,[r:RETWEETS]
1411,18,directed,1,[m:MENTIONS]
1411,18,directed,1,[r:RETWEETS]
1412,37,directed,1,[q:QUOTES]
1413,20,directed,1,[m:MENTIONS]
1413,20,directed,1,[r:RETWEETS]
1414,20,directed,1,[m:MENTIONS]
1414,20,directed,1,[r:RETWEETS]
1396,42,directed,1,[q:QUOTES]
42,41,directed,1,[m:MENTIONS]
1415,98,directed,1,[m:MENTIONS]
1415,99,directed,1,[m:MENTIONS]
1415,98,directed,1,[r:RETWEETS]
1416,91,directed,1,[m:MENTIONS]
1416,91,directed,1,[r:RETWEETS]
1417,72,directed,1,[m:MENTIONS]
1417,72,directed,1,[q:QUOTES]
1417,72,directed,1,[r:RETWEETS]
1397,72,directed,1,[q:QUOTES]
1396,42,directed,1,[m:MENTIONS]
1396,41,directed,1,[q:QUOTES]
41,42,directed,1,[m:MENTIONS]
1396,42,directed,1,[r:RETWEETS]
42,41,directed,1,[q:QUOTES]
1418,154,directed,1,[m:MENTIONS]
1418,154,directed,1,[r:RETWEETS]
1419,72,directed,1,[m:MENTIONS]
1419,72,directed,1,[q:QUOTES]
1419,72,directed,1,[r:RETWEETS]
1420,4,directed,1,[m:MENTIONS]
1420,4,directed,1,[q:QUOTES]
1420,4,directed,1,[r:RETWEETS]
205,238,directed,1,[m:MENTIONS]
205,238,directed,1,[r:RETWEETS]
673,20,directed,1,[m:MENTIONS]
1421,72,directed,1,[m:MENTIONS]
1421,72,directed,1,[q:QUOTES]
1421,72,directed,1,[r:RETWEETS]
1422,72,directed,1,[m:MENTIONS]
1422,72,directed,1,[q:QUOTES]
1422,72,directed,1,[r:RETWEETS]
1423,72,directed,1,[q:QUOTES]
1355,1424,directed,1,[m:MENTIONS]
1355,1424,directed,1,[r:RETWEETS]
1396,1425,directed,1,[m:MENTIONS]
1396,1425,directed,1,[r:RETWEETS]
1426,212,directed,1,[m:MENTIONS]
1426,212,directed,1,[r:RETWEETS]
1427,6,directed,1,[m:MENTIONS]
1428,72,directed,1,[m:MENTIONS]
1428,72,directed,1,[q:QUOTES]
1428,72,directed,1,[r:RETWEETS]
1355,117,directed,1,[m:MENTIONS]
1355,261,directed,1,[q:QUOTES]
1355,117,directed,1,[r:RETWEETS]
1429,72,directed,1,[m:MENTIONS]
1429,72,directed,1,[q:QUOTES]
1429,72,directed,1,[r:RETWEETS]
1063,665,directed,1,[m:MENTIONS]
1063,665,directed,1,[r:RETWEETS]
1355,197,directed,1,[m:MENTIONS]
1355,197,directed,1,[r:RETWEETS]
1430,72,directed,1,[m:MENTIONS]
1430,72,directed,1,[q:QUOTES]
1430,72,directed,1,[r:RETWEETS]
1394,101,directed,1,[m:MENTIONS]
1394,101,directed,1,[r:RETWEETS]
1431,156,directed,1,[m:MENTIONS]
1431,235,directed,1,[q:QUOTES]
1431,156,directed,1,[r:RETWEETS]
1432,72,directed,1,[m:MENTIONS]
1432,72,directed,1,[q:QUOTES]
1432,72,directed,1,[r:RETWEETS]
1396,1433,directed,1,[m:MENTIONS]
1396,32,directed,1,[m:MENTIONS]
1396,1433,directed,1,[r:RETWEETS]
1433,32,directed,1,[m:MENTIONS]
1433,6,directed,1,[m:MENTIONS]
1433,50,directed,1,[m:MENTIONS]
1434,72,directed,1,[m:MENTIONS]
1434,72,directed,1,[q:QUOTES]
1434,72,directed,1,[r:RETWEETS]
1435,20,directed,1,[m:MENTIONS]
1435,20,directed,1,[r:RETWEETS]
1355,1436,directed,1,[m:MENTIONS]
1355,1436,directed,1,[r:RETWEETS]
1437,72,directed,1,[m:MENTIONS]
1437,72,directed,1,[q:QUOTES]
1437,72,directed,1,[r:RETWEETS]
1438,72,directed,1,[m:MENTIONS]
1438,72,directed,1,[q:QUOTES]
1438,72,directed,1,[r:RETWEETS]
1439,72,directed,1,[m:MENTIONS]
1439,72,directed,1,[q:QUOTES]
1439,72,directed,1,[r:RETWEETS]
1440,72,directed,1,[m:MENTIONS]
1441,195,directed,1,[m:MENTIONS]
1441,195,directed,1,[r:RETWEETS]
1442,72,directed,1,[m:MENTIONS]
1442,72,directed,1,[q:QUOTES]
1442,72,directed,1,[r:RETWEETS]
1443,8,directed,1,[m:MENTIONS]
1443,405,directed,1,[m:MENTIONS]
1443,8,directed,1,[r:RETWEETS]
1411,20,directed,1,[m:MENTIONS]
1411,20,directed,1,[r:RETWEETS]
1063,9,directed,1,[m:MENTIONS]
1063,1217,directed,1,[m:MENTIONS]
1063,9,directed,1,[r:RETWEETS]
414,110,directed,1,[m:MENTIONS]
1444,6,directed,1,[m:MENTIONS]
1444,50,directed,1,[m:MENTIONS]
1444,32,directed,1,[m:MENTIONS]
1445,72,directed,1,[m:MENTIONS]
1445,72,directed,1,[q:QUOTES]
1445,72,directed,1,[r:RETWEETS]
1446,72,directed,1,[m:MENTIONS]
1446,72,directed,1,[q:QUOTES]
1446,72,directed,1,[r:RETWEETS]
1063,12,directed,1,[m:MENTIONS]
1063,12,directed,1,[r:RETWEETS]
1447,155,directed,1,[m:MENTIONS]
1447,155,directed,1,[r:RETWEETS]
1448,72,directed,1,[m:MENTIONS]
1448,72,directed,1,[r:RETWEETS]
1394,12,directed,1,[m:MENTIONS]
1394,12,directed,1,[r:RETWEETS]
1380,154,directed,1,[m:MENTIONS]
1380,154,directed,1,[r:RETWEETS]
1449,57,directed,1,[m:MENTIONS]
1449,57,directed,1,[r:RETWEETS]
1450,20,directed,1,[m:MENTIONS]
1450,20,directed,1,[r:RETWEETS]
1418,1451,directed,1,[m:MENTIONS]
1418,1451,directed,1,[r:RETWEETS]
1452,72,directed,1,[m:MENTIONS]
1452,72,directed,1,[q:QUOTES]
1452,72,directed,1,[r:RETWEETS]
1346,6,directed,1,[m:MENTIONS]
1355,22,directed,1,[m:MENTIONS]
1355,22,directed,1,[r:RETWEETS]
1063,98,directed,1,[m:MENTIONS]
1063,99,directed,1,[m:MENTIONS]
1063,98,directed,1,[r:RETWEETS]
1449,801,directed,1,[m:MENTIONS]
1449,6,directed,1,[m:MENTIONS]
1449,801,directed,1,[r:RETWEETS]
801,160,directed,1,[m:MENTIONS]
1113,323,directed,1,[q:QUOTES]
1453,931,directed,1,[m:MENTIONS]
1453,931,directed,1,[r:RETWEETS]
1454,72,directed,1,[m:MENTIONS]
1454,72,directed,1,[q:QUOTES]
1454,72,directed,1,[r:RETWEETS]
1183,1298,directed,1,[m:MENTIONS]
1183,1298,directed,1,[r:RETWEETS]
1455,107,directed,1,[m:MENTIONS]
1455,107,directed,1,[r:RETWEETS]
1456,72,directed,1,[m:MENTIONS]
1456,72,directed,1,[q:QUOTES]
1456,72,directed,1,[r:RETWEETS]
1457,433,directed,1,[q:QUOTES]
1458,107,directed,1,[m:MENTIONS]
1458,107,directed,1,[r:RETWEETS]
852,97,directed,1,[q:QUOTES]
1459,101,directed,1,[m:MENTIONS]
1459,101,directed,1,[r:RETWEETS]
224,580,directed,1,[m:MENTIONS]
224,580,directed,1,[r:RETWEETS]
1460,12,directed,1,[m:MENTIONS]
1460,12,directed,1,[r:RETWEETS]
1394,41,directed,1,[m:MENTIONS]
1394,40,directed,1,[m:MENTIONS]
1394,41,directed,1,[r:RETWEETS]
1461,72,directed,1,[m:MENTIONS]
1461,72,directed,1,[q:QUOTES]
1461,72,directed,1,[r:RETWEETS]
1462,18,directed,1,[m:MENTIONS]
1462,18,directed,1,[r:RETWEETS]
1463,18,directed,1,[m:MENTIONS]
1463,18,directed,1,[r:RETWEETS]
1464,433,directed,1,[m:MENTIONS]
1464,6,directed,1,[m:MENTIONS]
1465,72,directed,1,[m:MENTIONS]
1466,72,directed,1,[m:MENTIONS]
1466,72,directed,1,[q:QUOTES]
