Source,Target,Type,Weight
4746,14701,directed,1
4747,14701,directed,1
920,14701,directed,1
4748,14701,directed,1
4749,14701,directed,1
4750,14701,directed,1
4751,14701,directed,1
4752,14701,directed,1
4753,14702,directed,1
4754,14702,directed,1
4755,14702,directed,1
4756,14702,directed,1
364,14703,directed,1
4757,14703,directed,1
4758,14704,directed,1
4759,14704,directed,1
4760,14704,directed,1
4761,14704,directed,1
4762,14704,directed,1
4093,14705,directed,1
4763,14705,directed,1
4764,14705,directed,1
4765,14705,directed,1
4766,14705,directed,1
4767,14705,directed,1
4768,14705,directed,1
4769,14705,directed,1
4770,14706,directed,1
4771,14706,directed,1
4772,14706,directed,1
4773,14706,directed,1
4774,14706,directed,1
3945,14706,directed,1
3946,14706,directed,1
4775,14707,directed,1
4776,14707,directed,1
4777,14707,directed,1
4778,14707,directed,1
4779,14707,directed,1
4780,14707,directed,1
4781,14708,directed,1
4782,14708,directed,1
4783,14708,directed,1
4784,14708,directed,1
4785,14708,directed,1
4786,14709,directed,1
4787,14709,directed,1
4788,14709,directed,1
4789,14709,directed,1
4790,14709,directed,1
4791,14710,directed,1
4792,14710,directed,1
4194,14710,directed,1
4793,14710,directed,1
4794,14711,directed,1
4795,14711,directed,1
671,14711,directed,1
4796,14711,directed,1
4797,14711,directed,1
4798,14711,directed,1
4799,14711,directed,1
4800,14711,directed,1
4801,14711,directed,1
4802,14711,directed,1
4803,14711,directed,1
4804,14711,directed,1
4805,14711,directed,1
1765,14712,directed,1
4806,14712,directed,1
4807,14712,directed,1
4808,14712,directed,1
4809,14713,directed,1
4810,14713,directed,1
4811,14713,directed,1
4812,14713,directed,1
4813,14713,directed,1
4814,14713,directed,1
2955,14713,directed,1
4815,14713,directed,1
4816,14713,directed,1
4817,14713,directed,1
4818,14713,directed,1
4819,14713,directed,1
4820,14713,directed,1
4821,14713,directed,1
4822,14713,directed,1
4823,14713,directed,1
4824,14713,directed,1
4825,14713,directed,1
4826,14713,directed,1
4827,14713,directed,1
4828,14713,directed,1
4829,14713,directed,1
4830,14713,directed,1
4831,14713,directed,1
4832,14713,directed,1
4833,14713,directed,1
4834,14713,directed,1
4835,14713,directed,1
4836,14713,directed,1
4837,14713,directed,1
4838,14713,directed,1
4839,14713,directed,1
4840,14713,directed,1
4841,14713,directed,1
4842,14713,directed,1
4843,14713,directed,1
4844,14713,directed,1
4845,14713,directed,1
4846,14713,directed,1
4847,14713,directed,1
4848,14713,directed,1
4849,14713,directed,1
1009,14714,directed,1
4850,14714,directed,1
4851,14714,directed,1
4852,14714,directed,1
4853,14715,directed,1
4854,14715,directed,1
2072,14715,directed,1
2071,14715,directed,1
1477,14715,directed,1
1743,14715,directed,1
2074,14716,directed,1
4855,14716,directed,1
4856,14716,directed,1
4857,14716,directed,1
4858,14717,directed,1
4859,14717,directed,1
4860,14717,directed,1
4861,14718,directed,1
4862,14718,directed,1
4863,14718,directed,1
4864,14718,directed,1
4865,14718,directed,1
4866,14719,directed,1
4867,14719,directed,1
4868,14719,directed,1
4869,14719,directed,1
4870,14719,directed,1
4871,14719,directed,1
4872,14720,directed,1
4873,14720,directed,1
4874,14721,directed,1
4875,14721,directed,1
4876,14721,directed,1
4877,14721,directed,1
4878,14721,directed,1
4879,14721,directed,1
4880,14722,directed,1
1907,14723,directed,1
4881,14723,directed,1
2074,14723,directed,1
4882,14723,directed,1
4883,14724,directed,1
4884,14724,directed,1
4885,14724,directed,1
4886,14724,directed,1
4887,14724,directed,1
4888,14725,directed,1
4889,14725,directed,1
4890,14725,directed,1
4891,14725,directed,1
4892,14725,directed,1
4893,14725,directed,1
4894,14725,directed,1
4895,14725,directed,1
4896,14725,directed,1
4897,14725,directed,1
4898,14725,directed,1
4899,14725,directed,1
4900,14725,directed,1
4901,14725,directed,1
4902,14725,directed,1
4903,14726,directed,1
4904,14726,directed,1
4905,14726,directed,1
4906,14727,directed,1
4907,14727,directed,1
4908,14727,directed,1
3231,14727,directed,1
4909,14727,directed,1
4910,14727,directed,1
4911,14727,directed,1
3233,14727,directed,1
4912,14727,directed,1
4913,14727,directed,1
4914,14727,directed,1
4915,14727,directed,1
3248,14727,directed,1
4916,14727,directed,1
3229,14727,directed,1
4917,14727,directed,1
4918,14727,directed,1
3258,14727,directed,1
4919,14727,directed,1
3235,14727,directed,1
4920,14727,directed,1
3223,14727,directed,1
4921,14727,directed,1
4922,14727,directed,1
4923,14727,directed,1
4924,14727,directed,1
4925,14727,directed,1
3232,14727,directed,1
4926,14727,directed,1
3249,14727,directed,1
4927,14727,directed,1
3242,14727,directed,1
3243,14728,directed,1
4928,14728,directed,1
4929,14729,directed,1
4930,14729,directed,1
4931,14729,directed,1
1977,14729,directed,1
4932,14729,directed,1
4933,14729,directed,1
1681,14729,directed,1
4934,14729,directed,1
4935,14729,directed,1
4936,14729,directed,1
4937,14729,directed,1
4938,14729,directed,1
4939,14730,directed,1
4940,14730,directed,1
4941,14730,directed,1
4942,14730,directed,1
4943,14731,directed,1
4944,14731,directed,1
4945,14731,directed,1
4946,14731,directed,1
4947,14731,directed,1
4948,14731,directed,1
4949,14731,directed,1
4950,14731,directed,1
4951,14731,directed,1
4952,14731,directed,1
4953,14732,directed,1
4954,14732,directed,1
4955,14732,directed,1
4956,14732,directed,1
4957,14733,directed,1
4958,14733,directed,1
4959,14733,directed,1
4960,14733,directed,1
4961,14733,directed,1
989,14733,directed,1
4962,14733,directed,1
4963,14733,directed,1
4964,14733,directed,1
4965,14733,directed,1
2062,14733,directed,1
4966,14733,directed,1
4967,14733,directed,1
4968,14733,directed,1
4969,14733,directed,1
4970,14733,directed,1
4971,14733,directed,1
4972,14733,directed,1
4973,14733,directed,1
4974,14733,directed,1
2065,14734,directed,1
4975,14734,directed,1
4976,14734,directed,1
4977,14734,directed,1
4978,14734,directed,1
4979,14734,directed,1
4980,14734,directed,1
4981,14734,directed,1
4982,14734,directed,1
4983,14734,directed,1
4984,14734,directed,1
4985,14734,directed,1
4986,14734,directed,1
4987,14734,directed,1
4988,14734,directed,1
4989,14734,directed,1
4990,14734,directed,1
4991,14734,directed,1
4992,14734,directed,1
4993,14734,directed,1
4994,14734,directed,1
4995,14735,directed,1
4019,14735,directed,1
4020,14735,directed,1
4021,14735,directed,1
4022,14735,directed,1
4023,14735,directed,1
4024,14736,directed,1
4996,14736,directed,1
4997,14736,directed,1
4998,14736,directed,1
4999,14737,directed,1
5000,14737,directed,1
5001,14737,directed,1
5002,14737,directed,1
5003,14737,directed,1
5004,14737,directed,1
5005,14738,directed,1
5006,14738,directed,1
5007,14738,directed,1
5008,14738,directed,1
5009,14738,directed,1
5010,14738,directed,1
5011,14738,directed,1
5012,14738,directed,1
5013,14739,directed,1
5014,14739,directed,1
5015,14739,directed,1
5016,14739,directed,1
5017,14740,directed,1
748,14740,directed,1
749,14740,directed,1
750,14740,directed,1
751,14740,directed,1
752,14740,directed,1
5018,14740,directed,1
5019,14740,directed,1
5020,14740,directed,1
756,14740,directed,1
757,14740,directed,1
758,14740,directed,1
759,14740,directed,1
760,14740,directed,1
761,14740,directed,1
762,14740,directed,1
5021,14740,directed,1
763,14740,directed,1
764,14740,directed,1
5022,14740,directed,1
765,14740,directed,1
766,14740,directed,1
767,14740,directed,1
768,14740,directed,1
769,14740,directed,1
770,14740,directed,1
771,14740,directed,1
772,14740,directed,1
773,14740,directed,1
774,14740,directed,1
775,14740,directed,1
776,14740,directed,1
777,14740,directed,1
778,14740,directed,1
779,14740,directed,1
780,14740,directed,1
781,14740,directed,1
782,14740,directed,1
783,14740,directed,1
784,14740,directed,1
785,14740,directed,1
786,14740,directed,1
787,14740,directed,1
788,14740,directed,1
789,14740,directed,1
790,14740,directed,1
791,14740,directed,1
792,14740,directed,1
793,14740,directed,1
794,14740,directed,1
795,14740,directed,1
796,14740,directed,1
797,14740,directed,1
798,14740,directed,1
799,14740,directed,1
800,14740,directed,1
801,14740,directed,1
802,14740,directed,1
803,14740,directed,1
804,14740,directed,1
5023,14740,directed,1
806,14740,directed,1
807,14740,directed,1
808,14740,directed,1
809,14740,directed,1
810,14740,directed,1
811,14740,directed,1
812,14740,directed,1
813,14740,directed,1
814,14740,directed,1
815,14740,directed,1
816,14740,directed,1
817,14740,directed,1
818,14740,directed,1
819,14740,directed,1
820,14740,directed,1
821,14740,directed,1
822,14740,directed,1
755,14740,directed,1
823,14740,directed,1
824,14740,directed,1
825,14740,directed,1
826,14740,directed,1
827,14740,directed,1
828,14740,directed,1
829,14740,directed,1
830,14740,directed,1
831,14740,directed,1
832,14740,directed,1
833,14740,directed,1
834,14740,directed,1
835,14740,directed,1
836,14740,directed,1
837,14740,directed,1
838,14740,directed,1
839,14740,directed,1
840,14740,directed,1
841,14740,directed,1
842,14740,directed,1
843,14740,directed,1
846,14741,directed,1
5024,14741,directed,1
234,14741,directed,1
5025,14741,directed,1
5026,14741,directed,1
5027,14741,directed,1
2311,14742,directed,1
5028,14742,directed,1
5029,14742,directed,1
3460,14742,directed,1
5030,14742,directed,1
5031,14742,directed,1
5032,14742,directed,1
5033,14742,directed,1
5034,14742,directed,1
3465,14743,directed,1
5035,14743,directed,1
5036,14743,directed,1
5037,14743,directed,1
5038,14743,directed,1
5039,14743,directed,1
2801,14744,directed,1
3304,14744,directed,1
676,14745,directed,1
5040,14745,directed,1
5041,14745,directed,1
5042,14745,directed,1
5043,14745,directed,1
5044,14745,directed,1
5045,14745,directed,1
5046,14746,directed,1
5047,14746,directed,1
5048,14746,directed,1
5049,14746,directed,1
5050,14746,directed,1
5051,14746,directed,1
5052,14747,directed,1
5053,14747,directed,1
5054,14747,directed,1
5055,14748,directed,1
4785,14748,directed,1
5056,14748,directed,1
4782,14748,directed,1
5057,14748,directed,1
5058,14748,directed,1
4786,14749,directed,1
5059,14749,directed,1
5060,14749,directed,1
5061,14749,directed,1
5062,14749,directed,1
5063,14749,directed,1
5064,14749,directed,1
5065,14749,directed,1
5066,14750,directed,1
5067,14750,directed,1
5068,14750,directed,1
5069,14750,directed,1
5070,14751,directed,1
4199,14751,directed,1
5071,14752,directed,1
5072,14752,directed,1
5073,14752,directed,1
5074,14752,directed,1
5075,14752,directed,1
5076,14752,directed,1
5077,14752,directed,1
5078,14752,directed,1
5079,14752,directed,1
5080,14752,directed,1
5081,14752,directed,1
5082,14752,directed,1
5083,14752,directed,1
5084,14752,directed,1
5085,14752,directed,1
856,14752,directed,1
5086,14753,directed,1
3829,14753,directed,1
5087,14753,directed,1
1958,14753,directed,1
3830,14753,directed,1
3831,14753,directed,1
5088,14754,directed,1
5089,14754,directed,1
5090,14754,directed,1
5091,14754,directed,1
5092,14754,directed,1
5093,14755,directed,1
5094,14755,directed,1
5095,14755,directed,1
5096,14755,directed,1
5097,14756,directed,1
5098,14756,directed,1
5099,14756,directed,1
5100,14756,directed,1
5101,14756,directed,1
5102,14757,directed,1
5103,14757,directed,1
5104,14757,directed,1
5105,14757,directed,1
5106,14757,directed,1
5107,14757,directed,1
5108,14758,directed,1
5109,14758,directed,1
5110,14758,directed,1
5111,14758,directed,1
5112,14758,directed,1
5113,14759,directed,1
5114,14759,directed,1
5115,14759,directed,1
5116,14760,directed,1
5117,14760,directed,1
5118,14760,directed,1
5119,14760,directed,1
5120,14760,directed,1
5121,14760,directed,1
5122,14761,directed,1
5123,14761,directed,1
276,14761,directed,1
5124,14761,directed,1
5125,14762,directed,1
5126,14762,directed,1
5127,14763,directed,1
5128,14763,directed,1
5129,14764,directed,1
157,14764,directed,1
165,14764,directed,1
5130,14764,directed,1
159,14764,directed,1
162,14764,directed,1
164,14764,directed,1
158,14764,directed,1
163,14764,directed,1
161,14765,directed,1
5131,14765,directed,1
5132,14765,directed,1
5133,14765,directed,1
5134,14765,directed,1
5135,14765,directed,1
5136,14765,directed,1
5137,14765,directed,1
5138,14765,directed,1
5139,14765,directed,1
5140,14765,directed,1
5141,14765,directed,1
5142,14765,directed,1
5143,14765,directed,1
5144,14765,directed,1
5145,14765,directed,1
5146,14765,directed,1
5147,14765,directed,1
5148,14765,directed,1
5149,14765,directed,1
5150,14765,directed,1
5151,14765,directed,1
5152,14765,directed,1
5153,14765,directed,1
5154,14765,directed,1
5155,14765,directed,1
5156,14765,directed,1
5157,14765,directed,1
5158,14765,directed,1
5159,14765,directed,1
5160,14765,directed,1
5161,14765,directed,1
5162,14765,directed,1
5163,14765,directed,1
5164,14765,directed,1
5165,14765,directed,1
5166,14765,directed,1
5167,14765,directed,1
5168,14765,directed,1
5169,14765,directed,1
5170,14765,directed,1
5171,14765,directed,1
5172,14765,directed,1
5173,14765,directed,1
5174,14765,directed,1
5175,14765,directed,1
5176,14765,directed,1
5177,14765,directed,1
5178,14765,directed,1
5179,14765,directed,1
5180,14765,directed,1
5181,14765,directed,1
5182,14765,directed,1
5183,14765,directed,1
5184,14765,directed,1
5185,14765,directed,1
5186,14765,directed,1
5187,14765,directed,1
5188,14765,directed,1
5189,14765,directed,1
5190,14765,directed,1
5191,14765,directed,1
5192,14765,directed,1
5193,14765,directed,1
5194,14765,directed,1
5195,14765,directed,1
5196,14765,directed,1
5197,14765,directed,1
5198,14765,directed,1
5199,14765,directed,1
5200,14765,directed,1
5201,14765,directed,1
5202,14765,directed,1
5203,14765,directed,1
5204,14765,directed,1
5205,14765,directed,1
5206,14765,directed,1
5207,14765,directed,1
5208,14765,directed,1
5209,14765,directed,1
5210,14765,directed,1
5211,14765,directed,1
5212,14765,directed,1
5213,14765,directed,1
5214,14765,directed,1
5215,14765,directed,1
5216,14766,directed,1
980,14766,directed,1
991,14767,directed,1
927,14767,directed,1
935,14767,directed,1
949,14767,directed,1
932,14767,directed,1
928,14767,directed,1
929,14767,directed,1
5217,14767,directed,1
938,14767,directed,1
930,14767,directed,1
934,14767,directed,1
5218,14767,directed,1
931,14767,directed,1
933,14767,directed,1
936,14767,directed,1
937,14767,directed,1
939,14767,directed,1
940,14767,directed,1
941,14767,directed,1
942,14767,directed,1
944,14767,directed,1
5219,14767,directed,1
946,14767,directed,1
947,14767,directed,1
948,14767,directed,1
5220,14767,directed,1
950,14768,directed,1
1785,14768,directed,1
2185,14768,directed,1
5221,14768,directed,1
5222,14768,directed,1
5223,14768,directed,1
5224,14769,directed,1
5225,14769,directed,1
5226,14769,directed,1
5227,14769,directed,1
5228,14769,directed,1
5229,14770,directed,1
3109,14770,directed,1
5230,14770,directed,1
5231,14770,directed,1
5232,14771,directed,1
671,14771,directed,1
5233,14771,directed,1
5234,14772,directed,1
5235,14772,directed,1
5236,14772,directed,1
5237,14772,directed,1
5238,14773,directed,1
5239,14773,directed,1
5240,14773,directed,1
5241,14774,directed,1
5242,14774,directed,1
5243,14774,directed,1
5244,14774,directed,1
5245,14775,directed,1
5246,14775,directed,1
5247,14775,directed,1
5248,14775,directed,1
5249,14775,directed,1
5250,14775,directed,1
5251,14775,directed,1
5252,14775,directed,1
5253,14775,directed,1
5254,14775,directed,1
5255,14775,directed,1
5256,14775,directed,1
5257,14775,directed,1
5258,14776,directed,1
5259,14776,directed,1
5260,14776,directed,1
5261,14776,directed,1
4376,14776,directed,1
5262,14776,directed,1
5263,14776,directed,1
5264,14776,directed,1
5265,14776,directed,1
5266,14776,directed,1
5267,14777,directed,1
5268,14777,directed,1
5269,14777,directed,1
5270,14777,directed,1
5271,14777,directed,1
5272,14777,directed,1
1836,14777,directed,1
5273,14778,directed,1
5274,14778,directed,1
5275,14779,directed,1
5276,14779,directed,1
5277,14779,directed,1
5278,14779,directed,1
5279,14780,directed,1
5280,14780,directed,1
5281,14780,directed,1
5282,14781,directed,1
5283,14781,directed,1
5284,14782,directed,1
5285,14782,directed,1
5286,14782,directed,1
5287,14782,directed,1
5288,14782,directed,1
5289,14782,directed,1
228,14782,directed,1
5290,14783,directed,1
5291,14783,directed,1
5292,14783,directed,1
5293,14783,directed,1
5294,14783,directed,1
5295,14783,directed,1
5296,14784,directed,1
5297,14784,directed,1
5298,14784,directed,1
5299,14784,directed,1
5300,14785,directed,1
5301,14785,directed,1
5302,14785,directed,1
5303,14786,directed,1
5304,14786,directed,1
5305,14786,directed,1
5306,14786,directed,1
5307,14787,directed,1
5308,14787,directed,1
5309,14787,directed,1
5310,14787,directed,1
5311,14787,directed,1
5312,14787,directed,1
5313,14787,directed,1
5314,14788,directed,1
5315,14788,directed,1
5316,14789,directed,1
5317,14789,directed,1
5318,14789,directed,1
5319,14789,directed,1
5320,14789,directed,1
5321,14789,directed,1
5322,14789,directed,1
5323,14790,directed,1
5324,14790,directed,1
5325,14790,directed,1
2022,14790,directed,1
5326,14791,directed,1
5327,14791,directed,1
5328,14791,directed,1
5329,14791,directed,1
5330,14791,directed,1
5331,14792,directed,1
5332,14792,directed,1
5333,14793,directed,1
